web-scraper-order,web-scraper-start-url,link_title,link_title-href,next_page,next_page-href
"1582241784-244","http://bafe.fr","Les comédies romantiques banalisent-elles le harcèlement auprès des femmes?","http://www.slate.fr/story/113763/comedies-romantiques-harcelement-femmes","Page suivante","http://bafe.fr/page/8/"
"1582241820-676","http://bafe.fr","Ces neurotypiques qui nous diminuent","https://trolldejardin.wordpress.com/2016/10/23/ces-neurotypiques-qui-nous-diminuent/","Page suivante","http://bafe.fr/page/22/"
"1582241822-720","http://bafe.fr","[podcast] 2ème étape, Tunisie : faire sa révolution","https://www.franceculture.fr/emissions/nasawiyat-ete-14/2eme-etape-tunisie-faire-sa-revolution","Page suivante","http://bafe.fr/page/23/"
"1582241811-557","http://bafe.fr","« Je ne suis pas misogyne, mais… »","https://pouletrotique.com/2015/10/18/je-ne-suis-pas-misogyne-mais/","Page suivante","http://bafe.fr/page/18/"
"1582241766-38","http://bafe.fr","Obésité et marché du travail : les impacts de la corpulence sur l’emploi et le salaire","https://www.persee.fr/doc/estat_0336-1454_2016_num_486_1_10690","",""
"1582241841-960","http://bafe.fr","Les mythes autour du viol et leurs conséquences. Partie 2 : les conséquences pour la victime","https://antisexisme.net/2012/01/16/les-mythes-autour-du-viol-et-leurs-consequences-partie-2-les-consequences-pour-la-victime/","Page suivante","http://bafe.fr/page/31/"
"1582241793-332","http://bafe.fr","[podcast] Les femmes autistes sont-elles sous-diagnostiquées ?","https://www.franceinter.fr/societe/les-femmes-autistes-sont-elles-sous-diagnostiquees","Page suivante","http://bafe.fr/page/11/"
"1582241784-270","http://bafe.fr","[podcast] Comment peut-on rendre l’espace urbain aux femmes?","http://www.rfi.fr/emission/20170711-comment-peut-on-rendre-espace-urbain-femmes","Page suivante","http://bafe.fr/page/8/"
"1582241809-513","http://bafe.fr","[podcast] Le corps des femmes en marche","https://www.franceculture.fr/emissions/les-chemins-de-la-philosophie/le-corps-des-femmes-en-marche","Page suivante","http://bafe.fr/page/17/"
"1582241795-379","http://bafe.fr","Pour en finir avec le « mais les hommes aussi subissent le sexisme »","http://www.lallab.org/pour-en-finir-avec-le-mais-les-hommes-aussi-subissent-le-sexisme/","Page suivante","http://bafe.fr/page/12/"
"1582241822-703","http://bafe.fr","Utérus, joli décolleté ou pedigree d’un mari : le sexisme ordinaire envers les femmes journalistes","https://www.franceculture.fr/societe/uterus-joli-decollete-ou-pedigree-dun-mari-le-sexisme-ordinaire-envers-les-femmes","Page suivante","http://bafe.fr/page/23/"
"1582241800-442","http://bafe.fr","4 raisons d’arrêter d’appeler « Mahomet » le prophète de l’islam","http://www.lallab.org/4-raisons-darreter-dappeler-mahomet-le-prophete-de-lislam/","Page suivante","http://bafe.fr/page/14/"
"1582241827-761","http://bafe.fr","Orientalisme part 1 : qu’est-ce que l’orientalisme ?","http://lechodessorcieres.net/orientalisme-part-1-quest-ce-que-lorientalisme/","Page suivante","http://bafe.fr/page/25/"
"1582241793-337","http://bafe.fr","A mon amie, pas choquée par ce titre de ELLE : « Les bras, c’est le nouveau décolleté ! »","http://tempsreel.nouvelobs.com/rue89/nos-vies-intimes/20170620.OBS1004/a-mon-amie-pas-choquee-pas-ce-titre-de-elle-les-bras-c-est-le-nouveau-decollete.html","Page suivante","http://bafe.fr/page/11/"
"1582241795-363","http://bafe.fr","Sociologie du harcèlement dans les lieux publics","http://uneheuredepeine.blogspot.pt/2012/08/sociologie-du-harcelement-dans-les.html","Page suivante","http://bafe.fr/page/12/"
"1582241793-359","http://bafe.fr","Les hommes proféministes : compagnons de route ou faux amis ?","https://www.erudit.org/fr/revues/rf/2008-v21-n1-rf2309/018314ar/","Page suivante","http://bafe.fr/page/11/"
"1582241809-525","http://bafe.fr","Qu’est ce que le travail sexuel?","http://ma.lumiere.rouge.blogs.liberation.fr/2017/07/12/quest-ce-que-le-travail-sexuel/","Page suivante","http://bafe.fr/page/17/"
"1582241813-573","http://bafe.fr","Le travail du sexe contre le travail","http://revueperiode.net/le-travail-du-sexe-contre-le-travail/","Page suivante","http://bafe.fr/page/19/"
"1582241773-149","http://bafe.fr","Françoise Vergès (politologue) : « Comment le capitalisme gère-t-il le ventre des femmes racisées ? »","https://corpsetpolitique.noblogs.org/post/2017/06/24/francoise-verges-politologue-comment-le-capitalisme-gere-t-il-le-ventre-des-femmes-racisees/","Page suivante","http://bafe.fr/page/4/"
"1582241809-540","http://bafe.fr","Les 100 meilleurs films américains – il paraît","http://www.lecinemaestpolitique.fr/les-100-meilleurs-films-americains-il-parait/","Page suivante","http://bafe.fr/page/17/"
"1582241829-810","http://bafe.fr","Pourquoi le racisme anti-asiatique est-il sous-estimé en France ?","http://www.liberation.fr/france/2017/01/21/pourquoi-le-racisme-anti-asiatique-est-il-sous-estime-en-france_1542710","Page suivante","http://bafe.fr/page/26/"
"1582241789-324","http://bafe.fr","[anglais] Ne vous faites pas avoir par la nouvelle campagne d’H&M / Don’t Fall For the New H&M Campaign","http://globalhobo.com.au/2016/09/29/dont-fall-for-the-new-hm-campaign/","Page suivante","http://bafe.fr/page/10/"
"1582241850-1059","http://bafe.fr","« Allô IVG.net, je veux avorter », ou comment s’énerver toute seule","http://tempsreel.nouvelobs.com/rue89/rue89-rue69/20161130.RUE5913/allo-ivg-net-je-veux-avorter-ou-comment-s-enerver-toute-seule.html","Page suivante","http://bafe.fr/page/35/"
"1582241809-511","http://bafe.fr","[podcast] Les droits de l’homme (3/0) …Et des femmes?","https://www.franceculture.fr/emissions/les-nouveaux-chemins-de-la-connaissance/les-droits-de-l-homme-34-et-des-femmes","Page suivante","http://bafe.fr/page/17/"
"1582241798-395","http://bafe.fr","[vidéo] Un cookie ? : le féminisme c’était utile avant…","https://www.youtube.com/watch?v=uA3aacM_8rc&list=PLhBTPBBSq3xSDwUE1ok49XEIEICJ5XnGI&index=34","Page suivante","http://bafe.fr/page/13/"
"1582241834-849","http://bafe.fr","Inconnue en France, incontournable aux Etats-Unis, qui est bell hooks?","http://www.slate.fr/story/122827/feministe-bell-hooks","Page suivante","http://bafe.fr/page/28/"
"1582241822-716","http://bafe.fr","Le féminisme blanc est-il raciste?","https://afrofeminista.com/2016/04/04/le-feminisme-blanc-est-il-raciste/","Page suivante","http://bafe.fr/page/23/"
"1582241827-772","http://bafe.fr","[vidéo] 10 FILMS LESBIENS À VOIR AVANT DE MOURIR! [fr/eng sub]","https://www.youtube.com/watch?v=aOhQlLvhTqA","Page suivante","http://bafe.fr/page/25/"
"1582241827-778","http://bafe.fr","L’impuissance comme idéal de beauté des femmes – Universalité des idéaux de faiblesse 1","https://antisexisme.net/2017/04/06/universalite-1/","Page suivante","http://bafe.fr/page/25/"
"1582241802-469","http://bafe.fr","L’insupportable haine envers les femmes","http://www.crepegeorgette.com/2016/10/06/haine-femmes/","Page suivante","http://bafe.fr/page/15/"
"1582241780-206","http://bafe.fr","Écriture inclusive : pourquoi et comment s’y mettre","http://roseaux.co/2017/10/ecriture-inclusive-pourquoi-comment/","Page suivante","http://bafe.fr/page/6/"
"1582241809-517","http://bafe.fr","“Naked War” : pourquoi les Femen utilisent leur corps comme une arme","http://www.lesinrocks.com/2017/03/30/actualite/la-guerre-nue-pourquoi-les-femen-utilisent-leur-corps-comme-une-arme-11927833/","Page suivante","http://bafe.fr/page/17/"
"1582241786-273","http://bafe.fr","Le genre est une construction sociale: qu’est-ce que cela veut dire?","https://cafaitgenre.org/2014/11/11/le-genre-est-une-construction-sociale-quest-ce-que-cela-veut-dire/","Page suivante","http://bafe.fr/page/9/"
"1582241798-393","http://bafe.fr","Arguments anti-féministes (2) « Tu es trop agressive, cela nuit à ton message »","https://cafaitgenre.org/2013/08/26/arguments-anti-feministes-2-tu-es-trop-agressive-cela-nuit-a-ton-message/","Page suivante","http://bafe.fr/page/13/"
"1582241841-931","http://bafe.fr","The Danish Girl : un mélo transphobe","http://www.lecinemaestpolitique.fr/the-danish-girl-un-melo-transphobe/","Page suivante","http://bafe.fr/page/31/"
"1582241780-189","http://bafe.fr","Les inconnus et mon fauteuil : quand je déteste les gens","http://1parenthese2vies.com/inconnus-fauteuil-deteste/","Page suivante","http://bafe.fr/page/6/"
"1582241804-499","http://bafe.fr","Peut-on dépolitiser nos cheveux ?","https://decolonisationcapillaire.wordpress.com/2017/04/03/premier-article-de-blog/","Page suivante","http://bafe.fr/page/16/"
"1582241782-211","http://bafe.fr","Féminisation de la langue: quelques réflexions théoriques et pratiques","https://cafaitgenre.org/2013/12/10/feminisation-de-la-langue-quelques-reflexions-theoriques-et-pratiques/","Page suivante","http://bafe.fr/page/7/"
"1582241782-214","http://bafe.fr","Ceci n’est pas de la végéphobie","https://antigone21.com/2017/10/11/ceci-nest-pas-de-la-vegephobie/","Page suivante","http://bafe.fr/page/7/"
"1582241776-177","http://bafe.fr","Un texte n’est jamais « trop intelligent » pour vous, il ne parle simplement pas votre langue","https://mignonchatonblog.wordpress.com/2016/07/26/faire-de-la-vulgarisation/","Page suivante","http://bafe.fr/page/5/"
"1582241816-630","http://bafe.fr","[bd] ANTISPÉCISME & RACISME: Un problème persistant qu’il convient d’aborder.","https://www.facebook.com/itsmaeril/posts/555604041230694","Page suivante","http://bafe.fr/page/20/"
"1582241780-192","http://bafe.fr","Antisionisme et antisémitisme ne sont pas synonymes","http://lmsi.net/Antisionisme-et-antisemitisme-ne","Page suivante","http://bafe.fr/page/6/"
"1582241786-300","http://bafe.fr","Les femmes noires on ne veut pas vous entendre","http://alohatallulah.blogspot.pt/2016/12/les-femmes-noires-on-ne-veut-pas-vous.html","Page suivante","http://bafe.fr/page/9/"
"1582241782-219","http://bafe.fr","Voici à quoi ressemble l’écriture inclusive à travers le monde","https://www.buzzfeed.com/julesdarmanin/voici-a-quoi-ressemble-lecriture-inclusive-dans-dautres","Page suivante","http://bafe.fr/page/7/"
"1582241818-636","http://bafe.fr","Dismantling White Veganism / Démonter le véganisme blanc","https://veganvoicesofcolor.org/2017/01/09/dismantling-white-veganism/","Page suivante","http://bafe.fr/page/21/"
"1582241848-1038","http://bafe.fr","Sexisme, harcèlement de rue, mixité : les femmes à la reconquête de l’espace public","http://www.lemonde.fr/societe/article/2017/01/21/sexisme-harcelement-de-rue-mixite-les-femmes-a-la-reconquete-de-l-espace-public_5066521_3224.html","Page suivante","http://bafe.fr/page/34/"
"1582241773-136","http://bafe.fr","Le « male gaze » (regard masculin)","https://cafaitgenre.org/2013/07/15/le-male-gaze-regard-masculin/","Page suivante","http://bafe.fr/page/4/"
"1582241843-985","http://bafe.fr","La culture du viol","http://www.crepegeorgette.com/2016/04/08/culture-du-viol/","Page suivante","http://bafe.fr/page/32/"
"1582241789-315","http://bafe.fr","Genre et urbanisme : “La ville est un espace de loisir pour les hommes”","http://www.lesinrocks.com/2014/03/30/actualite/genre-urbanisme-la-ville-espace-de-loisir-pour-les-hommes-11492476/","Page suivante","http://bafe.fr/page/10/"
"1582241784-266","http://bafe.fr","Pourquoi «fiotte», «tarlouze» ou «tapette» sont des propos homophobes","https://www.buzzfeed.com/davidperrotin/pourquoi-fiotte-tarlouze-tapette-sont-des-propos-homophobes?utm_term=.miz872EP3G#.iu628Z0aB7","Page suivante","http://bafe.fr/page/8/"
"1582241832-826","http://bafe.fr","Camp d’été décolonial : qui a peur de la non-mixité et de l’antiracisme politique ?","http://contre-attaques.org/magazine/article/camp-d-ete","Page suivante","http://bafe.fr/page/27/"
"1582241780-205","http://bafe.fr","Ne m’appelez plus jamais « exotique »","http://roseaux.co/2017/10/exotisme-exotisation/","Page suivante","http://bafe.fr/page/6/"
"1582241848-1045","http://bafe.fr","La rue, fief des mâles","http://www.lemonde.fr/culture/article/2012/10/04/la-rue-fief-des-males_1770418_3246.html","Page suivante","http://bafe.fr/page/34/"
"1582241822-693","http://bafe.fr","The Supposed Virtue of Not Being Offended","https://the-orbit.net/brutereason/2013/01/15/the-supposed-virtue-of-not-being-offended/","Page suivante","http://bafe.fr/page/23/"
"1582241786-289","http://bafe.fr","Beautés noires – 3 : à l’épreuve d’une sororité","https://mrsroots.wordpress.com/2015/01/16/beautes-noires-3-a-lepreuve-dune-sororite/","Page suivante","http://bafe.fr/page/9/"
"1582241839-923","http://bafe.fr","Festival Chéries-Chéris 2016 : du cinéma LGBTQI engagé","http://www.lecinemaestpolitique.fr/festival-cheries-cheris-2016-du-cinema-lgbtqi-engage/","Page suivante","http://bafe.fr/page/30/"
"1582241811-543","http://bafe.fr","les causes de l’inertie Le travail ménager, son partage inégal et comment le combattre (Troisième partie)","http://lmsi.net/Les-causes-de-l-inertie","Page suivante","http://bafe.fr/page/18/"
"1582241820-690","http://bafe.fr","Assumer son humour (à la con)","http://uneheuredepeine.blogspot.pt/2013/10/assumer-son-humour-la-con.html?m=1","Page suivante","http://bafe.fr/page/22/"
"1582241834-855","http://bafe.fr","Pourquoi l’appropriation culturelle peut-elle nuire?","http://www.lafabriquecrepue.com/2015/07/31/pourquoi-lappropriation-culturelle-peut-elle-nuire-par-camille-houle/","Page suivante","http://bafe.fr/page/28/"
"1582241827-773","http://bafe.fr","Petite liste de termes et insultes oppressives et comment mieux faire","https://toutestsoncontraire.wordpress.com/2016/06/21/petite-liste-de-termes-et-insultes-oppressives-et-comment-mieux-faire/","Page suivante","http://bafe.fr/page/25/"
"1582241827-766","http://bafe.fr","Du docu dans vos oreilles #3 – Spécial radios alternatives LGBT+","http://simonae.fr/sciences-culture/cinema-series-theatre/du-docu-dans-vos-oreilles-3-radios-alternatives-lgbt/","Page suivante","http://bafe.fr/page/25/"
"1582241822-712","http://bafe.fr","Tu es Française musulmane ou Musulmane française ? Ces grands débats inutiles et imposés","http://www.lallab.org/tu-es-francaise-musulmane-ou-musulmane-francaise-ces-grands-debats-inutiles-et-imposes/","Page suivante","http://bafe.fr/page/23/"
"1582241816-601","http://bafe.fr","Comment j’ai su que j’étais aromantique ?","http://uniqueensongenre.eklablog.fr/comment-j-ai-su-que-j-etais-aromantique-a127690858","Page suivante","http://bafe.fr/page/20/"
"1582241839-912","http://bafe.fr","The white tourist’s burden / Le fardeau du touriste blanc","http://america.aljazeera.com/opinions/2014/4/volunter-tourismwhitevoluntouristsafricaaidsorphans.html","Page suivante","http://bafe.fr/page/30/"
"1582241776-156","http://bafe.fr","Le voile n’est pas incompatible avec le féminisme","https://www.slate.fr/story/158851/voile-et-feminisme","Page suivante","http://bafe.fr/page/5/"
"1582241766-60","http://bafe.fr","Jouons au bingo antiraciste!","http://bafe.fr/","",""
"1582241848-1029","http://bafe.fr","Genre et ville","http://www.genre-et-ville.org/","Page suivante","http://bafe.fr/page/34/"
"1582241816-619","http://bafe.fr","Après le viol : le syndrome post-traumatique","http://simonae.fr/sante/sante-physique-mentale/apres-viol-syndrome-post-traumatique/","Page suivante","http://bafe.fr/page/20/"
"1582241825-724","http://bafe.fr","15 femmes voilées que vous devriez connaître","https://www.buzzfeed.com/assmamaad/femmes-voilees-que-vous-devriez-connaitre","Page suivante","http://bafe.fr/page/24/"
"1582241773-146","http://bafe.fr","[podcast] La virilité (2/4) Tous des garçons manqués?","https://www.franceculture.fr/emissions/les-chemins-de-la-philosophie/la-virilite-24-tous-des-garcons-manques","Page suivante","http://bafe.fr/page/4/"
"1582241802-476","http://bafe.fr","Jérôme Jarre n’a pas vraiment compris le travail des ONG","http://www.slate.fr/story/142049/jerome-jarre-somalie-marketing-innocence","Page suivante","http://bafe.fr/page/15/"
"1582241820-665","http://bafe.fr","Vis Ma Vie De Stagiaire Sourde","https://lechodessorcieres.net/vis-ma-vie-de-stagiaire-sourde/","Page suivante","http://bafe.fr/page/22/"
"1582241789-317","http://bafe.fr","Une nettoyeuse belge sur trois victime de violences sexuelles au travail","http://www.axellemag.be/breves/nettoyeuses-violences-sexuelles/","Page suivante","http://bafe.fr/page/10/"
